person_id,icpsr,cel_icpsr,congress,chamber,bioname,state_abbrev,district_code,party_code,party_switch_split,source,votes_attended,votes_eligible,attendance_rate,votes_attended_raw,votes_eligible_raw,attendance_rate_raw,votes_trimmed,denominator_corrected,chamber_rollcalls,share_of_chamber_rollcalls,n_yea,n_nay,n_present,n_paired_yea,n_paired_nay,n_announced_yea,n_announced_nay,n_notvoting,les_classic,les2,benchmark_classic,benchmark2,les_ratio_classic,les2_ratio,les_cat_classic,les2_cat,les_rank,les2_rank,les_lag,les2_lag,party_code_last,nominate_dim1,nominate_dim2,cel_name,cel_year,cel_state,cel_district,dem,year_first_elected,female,votepct,dwnom1,dwnom2,deleg_size,subchr,afam,latino,votepct_sq,power,chair,state_leg,state_leg_prof,majority,maj_leader,min_leader,meddist,majdist,freshman,seniority,party_size,cel_party_code,born,died,commem_bill,commem_aic,commem_abc,commem_pass,commem_law,sub_bill,sub_aic,sub_abc,sub_pass,sub_law,ss_bill,ss_aic,ss_abc,ss_pass,ss_law,commem_bill_v,commem_aic_v,commem_abc_v,commem_pass_v,commem_law_v,sub_bill_v,sub_aic_v,sub_abc_v,sub_pass_v,sub_law_v,ss_bill_v,ss_aic_v,ss_abc_v,ss_pass_v,ss_law_v,all_bill_v,all_pass_v,all_aic_v,all_abc_v,all_law_v,all_bill,all_pass,all_aic,all_abc,all_law,speaker,seniority_sq
B000451,11001.0,11001.0,93,House,"BIESTER, Edward George, Jr.",PA,8.0,200.0,0.0,both,1025.0,1078.0,0.950835,1025.0,1078.0,0.950835,0.0,0.0,1078.0,1.0,691.0,334.0,0.0,2.0,0.0,0.0,0.0,51.0,0.1147386729717255,,0.3525682687759399,,0.3254367411136627,,1.0,,131.0,,,,200.0,0.035,-0.746,"Biester, Edward",1973.0,PA,8.0,0.0,1966.0,0.0,64.0,0.03500000014901161,-0.7459999918937683,25.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1230000033974648,0.3849999904632568,0.0,4.0,197.0,200.0,1931.0,,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,22.0,0.0,0.0,0.0,0.0,0.0,
B000472,10705.0,10705.0,93,House,"BINGHAM, Jonathan Brewster",NY,22.0,100.0,0.0,both,997.0,1078.0,0.924861,997.0,1078.0,0.924861,0.0,0.0,1078.0,1.0,689.0,308.0,0.0,3.0,4.0,40.0,4.0,30.0,0.5633565783500671,,0.5920395255088806,,0.9515523314476013,,2.0,,139.0,,,,100.0,-0.509,-0.488,"Bingham, Jonathan",1973.0,NY,22.0,1.0,1964.0,0.0,76.0,-0.5090000033378601,-0.4880000054836273,39.0,0.0,0.0,0.0,5776.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4210000038146973,0.1590000092983246,0.0,5.0,248.0,100.0,1914.0,1986.0,5.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,113.0,0.0,0.0,0.0,0.0,0.0,
B000506,11002.0,11002.0,93,House,"BLACKBURN, Benjamin Bentley",GA,4.0,200.0,0.0,both,806.0,1078.0,0.747681,806.0,1078.0,0.747681,0.0,0.0,1078.0,1.0,487.0,315.0,4.0,5.0,10.0,0.0,0.0,257.0,0.3330271244049072,,0.3525682687759399,,0.9445748925209045,,2.0,,59.0,,,,200.0,0.386,0.214,"Blackburn, Ben",1973.0,GA,4.0,0.0,1966.0,0.0,76.0,0.386000007390976,0.2140000015497208,10.0,0.0,0.0,0.0,5776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4740000069141388,0.7360000014305115,0.0,4.0,197.0,200.0,1927.0,,3.0,2.0,2.0,2.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,31.0,2.0,2.0,2.0,2.0,0.0,
B000550,789.0,789.0,93,House,"BLATNIK, John Anton",MN,8.0,100.0,0.0,both,646.0,1078.0,0.599258,646.0,1078.0,0.599258,0.0,0.0,1078.0,1.0,454.0,192.0,0.0,15.0,4.0,0.0,0.0,413.0,5.033718109130859,,6.102316379547119,,0.8248864412307739,,2.0,,17.0,,,,100.0,-0.48,0.127,"Blatnik, John",1973.0,MN,8.0,1.0,1947.0,0.0,76.0,-0.4799999892711639,0.1270000040531158,8.0,0.0,0.0,0.0,5776.0,0.0,1.0,1.0,0.210999995470047,1.0,0.0,0.0,0.3919999897480011,0.1299999952316284,0.0,14.0,248.0,100.0,1911.0,1991.0,1.0,0.0,0.0,0.0,0.0,56.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,62.0,7.0,7.0,7.0,4.0,0.0,
B000592,14067.0,14067.0,93,House,"BOGGS, Corinne Claiborne (Lindy)",LA,2.0,100.0,0.0,both,934.0,1044.0,0.894636,934.0,1044.0,0.894636,0.0,0.0,1078.0,0.96846,670.0,264.0,0.0,10.0,0.0,0.0,2.0,98.0,0.1380873173475266,,0.4837367236614227,,0.2854596674442291,,1.0,,199.0,,,,100.0,-0.359,0.501,"Boggs, Corinne",1973.0,LA,2.0,1.0,1973.0,1.0,,-0.3589999973773956,0.5009999871253967,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2709999978542328,0.00899999774992466,1.0,1.0,248.0,100.0,1916.0,2013.0,4.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,12.0,1.0,1.0,1.0,1.0,0.0,
B000600,830.0,830.0,93,House,"BOLAND, Edward Patrick",MA,2.0,100.0,0.0,both,972.0,1078.0,0.90167,972.0,1078.0,0.90167,0.0,0.0,1078.0,1.0,675.0,297.0,0.0,7.0,2.0,1.0,0.0,96.0,2.047472238540649,,1.692795634269714,,1.209521174430847,,2.0,,56.0,,,,100.0,-0.306,-0.104,"Boland, Edward",1973.0,MA,2.0,1.0,1952.0,0.0,100.0,-0.3059999942779541,-0.1040000021457672,12.0,1.0,0.0,0.0,10000.0,1.0,0.0,1.0,0.386000007390976,1.0,0.0,0.0,0.2179999947547913,0.04400000721216202,0.0,11.0,248.0,100.0,1911.0,2001.0,4.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,39.0,2.0,2.0,2.0,2.0,0.0,
B000605,835.0,835.0,93,House,"BOLLING, Richard Walker",MO,5.0,100.0,0.0,both,870.0,1078.0,0.80705,870.0,1078.0,0.80705,0.0,0.0,1078.0,1.0,598.0,272.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,,0.8086451888084412,,0.0,,1.0,,248.0,,,,100.0,-0.504,0.171,"Bolling, Richard",1973.0,MO,5.0,1.0,1948.0,0.0,63.0,-0.5040000081062317,0.1710000038146973,10.0,0.0,0.0,0.0,3969.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4160000085830688,0.1540000140666962,0.0,13.0,248.0,100.0,1916.0,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
B000682,14005.0,14005.0,93,House,"BOWEN, David Reece",MS,2.0,100.0,0.0,both,1008.0,1078.0,0.935065,1008.0,1078.0,0.935065,0.0,0.0,1078.0,1.0,698.0,310.0,0.0,0.0,2.0,1.0,2.0,65.0,0.5881020426750183,,0.4837367236614227,,1.215748190879822,,2.0,,136.0,,,,100.0,-0.134,0.709,"Bowen, David",1973.0,MS,2.0,1.0,1972.0,0.0,62.0,-0.1340000033378601,0.7089999914169312,5.0,0.0,0.0,0.0,3844.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04600000381469727,0.2159999907016754,1.0,1.0,248.0,100.0,1932.0,,1.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,25.0,1.0,1.0,1.0,1.0,0.0,
B000736,948.0,948.0,93,House,"BRADEMAS, John",IN,3.0,100.0,0.0,both,1023.0,1078.0,0.94898,1023.0,1078.0,0.94898,0.0,0.0,1078.0,1.0,716.0,307.0,0.0,1.0,0.0,21.0,4.0,29.0,5.620785236358643,,1.611568450927734,,3.487773180007935,,3.0,,14.0,,,,100.0,-0.462,-0.061,"Brademas, John",1973.0,IN,3.0,1.0,1958.0,0.0,55.0,-0.4620000123977661,-0.06100000068545341,11.0,1.0,0.0,0.0,3025.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3740000128746033,0.11200001090765,0.0,8.0,248.0,100.0,1927.0,2016.0,2.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,8.0,7.0,8.0,7.0,3.0,,,,,,,,,,,,,,,,,,,,,59.0,7.0,7.0,8.0,3.0,0.0,
B000771,11004.0,11004.0,93,House,"BRASCO, Frank James",NY,11.0,100.0,0.0,both,598.0,1078.0,0.554731,598.0,1078.0,0.554731,0.0,0.0,1078.0,1.0,419.0,179.0,0.0,11.0,11.0,1.0,0.0,457.0,0.5852543115615845,,0.5649638175964355,,1.035914659500122,,2.0,,137.0,,,,100.0,-0.423,-0.151,"Brasco, Frank",1973.0,NY,11.0,1.0,1966.0,0.0,64.0,-0.4230000078678131,-0.1509999930858612,39.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3350000083446503,0.07300000637769699,0.0,4.0,248.0,100.0,1932.0,1998.0,7.0,1.0,1.0,0.0,0.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,22.0,1.0,2.0,2.0,1.0,0.0,
B000778,986.0,986.0,93,House,"BRAY, William Gilmer",IN,6.0,200.0,0.0,both,1032.0,1078.0,0.957328,1032.0,1078.0,0.957328,0.0,0.0,1078.0,1.0,715.0,317.0,0.0,2.0,3.0,0.0,0.0,41.0,0.031010452657938,,0.5691739320755005,,0.05448326095938683,,1.0,,187.0,,,,200.0,0.235,0.109,"Bray, William",1973.0,IN,6.0,0.0,1950.0,0.0,65.0,0.2349999994039536,0.1089999973773956,11.0,0.0,0.0,0.0,4225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3230000138282776,0.5849999785423279,0.0,12.0,197.0,200.0,1903.0,1979.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,
B000780,13056.0,13056.0,93,House,"BREAUX, John Berlinger",LA,7.0,100.0,0.0,both,905.0,1078.0,0.839518,905.0,1078.0,0.839518,0.0,0.0,1078.0,1.0,647.0,257.0,1.0,13.0,3.0,1.0,0.0,156.0,1.163800001144409,,0.4837367236614227,,2.405854225158691,,3.0,,94.0,,,,100.0,-0.123,0.702,"Breaux, John",1973.0,LA,7.0,1.0,1972.0,0.0,100.0,-0.1230000033974648,0.7020000219345093,8.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03500000387430191,0.2269999980926514,1.0,1.0,248.0,100.0,1944.0,,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,45.0,1.0,1.0,1.0,1.0,0.0,
B000788,14006.0,14006.0,93,House,"BRECKINRIDGE, John Bayne",KY,6.0,100.0,0.0,both,1014.0,1078.0,0.940631,1014.0,1078.0,0.940631,0.0,0.0,1078.0,1.0,686.0,325.0,3.0,4.0,1.0,5.0,1.0,53.0,0.4837002158164978,,0.4837367236614227,,0.9999245405197144,,2.0,,145.0,,,,100.0,-0.223,0.198,"Breckinridge, John",1973.0,KY,6.0,1.0,1972.0,0.0,52.0,-0.2230000048875809,0.1979999989271164,7.0,0.0,0.0,0.0,2704.0,0.0,0.0,1.0,0.07800000160932541,1.0,0.0,0.0,0.135000005364418,0.1269999891519547,1.0,1.0,248.0,100.0,1913.0,1979.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,1.0,0.0,
B000839,11005.0,11005.0,93,House,"BRINKLEY, Jack Thomas",GA,3.0,100.0,0.0,both,1024.0,1078.0,0.949907,1024.0,1078.0,0.949907,0.0,0.0,1078.0,1.0,742.0,282.0,0.0,0.0,1.0,0.0,0.0,53.0,0.2170731723308563,,0.5649638175964355,,0.38422492146492,,1.0,,182.0,,,,100.0,-0.073,0.701,"Brinkley, Jack",1973.0,GA,3.0,1.0,1966.0,0.0,100.0,-0.0729999989271164,0.7009999752044678,10.0,0.0,0.0,0.0,10000.0,0.0,0.0,1.0,0.1420000046491623,1.0,0.0,0.0,0.01500000152736902,0.2770000100135803,0.0,4.0,248.0,100.0,1930.0,,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,42.0,0.0,0.0,0.0,0.0,0.0,
B000880,1077.0,1077.0,93,House,"BROOKS, Jack Bascom",TX,9.0,100.0,0.0,both,985.0,1078.0,0.913729,985.0,1078.0,0.913729,0.0,0.0,1078.0,1.0,688.0,294.0,3.0,4.0,1.0,0.0,0.0,88.0,2.586594820022583,,1.692795634269714,,1.52800178527832,,3.0,,41.0,,,,100.0,-0.407,0.725,"Brooks, Jack",1973.0,TX,9.0,1.0,1952.0,0.0,66.0,-0.4070000052452087,0.7250000238418579,24.0,1.0,0.0,0.0,4356.0,0.0,0.0,1.0,0.1909999996423721,1.0,0.0,0.0,0.3190000057220459,0.05700000375509262,0.0,11.0,248.0,100.0,1922.0,2012.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,15.0,5.0,5.0,5.0,1.0,0.0,
B000890,1087.0,1087.0,93,House,"BROOMFIELD, William S.",MI,19.0,200.0,0.0,both,967.0,1078.0,0.897032,967.0,1078.0,0.897032,0.0,0.0,1078.0,1.0,692.0,275.0,0.0,3.0,2.0,0.0,0.0,106.0,0.2098373919725418,,0.4879468083381653,,0.4300415217876434,,1.0,,92.0,,,,200.0,0.227,-0.309,"Broomfield, William",1973.0,MI,19.0,0.0,1956.0,0.0,70.0,0.2269999980926514,-0.3089999854564667,19.0,0.0,0.0,0.0,4900.0,0.0,0.0,1.0,0.4629999995231628,0.0,0.0,0.0,0.3149999976158142,0.5770000219345093,0.0,9.0,197.0,200.0,1922.0,,3.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,43.0,0.0,0.0,0.0,0.0,0.0,
B000893,10572.0,10572.0,93,House,"BROTZMAN, Donald Glenn",CO,2.0,200.0,0.0,both,989.0,1078.0,0.91744,989.0,1078.0,0.91744,0.0,0.0,1078.0,1.0,731.0,258.0,0.0,3.0,0.0,0.0,0.0,86.0,0.7970079779624939,,0.4067196846008301,,1.959600210189819,,3.0,,27.0,,,,200.0,0.157,-0.254,"Brotzman, Donald",1973.0,CO,2.0,0.0,1962.0,0.0,66.0,0.1570000052452087,-0.2540000081062317,5.0,0.0,0.0,0.0,4356.0,1.0,0.0,1.0,0.2840000092983246,0.0,0.0,0.0,0.2450000047683716,0.5070000290870667,0.0,6.0,197.0,200.0,1922.0,2004.0,4.0,1.0,1.0,1.0,1.0,59.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,65.0,1.0,2.0,2.0,1.0,0.0,
B000910,10786.0,10786.0,93,House,"BROWN, Clarence J., Jr.",OH,7.0,200.0,0.0,both,982.0,1078.0,0.910946,982.0,1078.0,0.910946,0.0,0.0,1078.0,1.0,670.0,312.0,0.0,2.0,1.0,0.0,0.0,93.0,0.9782654643058777,,0.379643976688385,,2.576797008514404,,3.0,,19.0,,,,200.0,0.3,-0.284,"Brown, Clarence",1973.0,OH,7.0,0.0,1965.0,0.0,73.0,0.300000011920929,-0.2840000092983246,23.0,0.0,0.0,0.0,5329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3880000114440918,0.6500000357627869,0.0,5.0,197.0,200.0,1927.0,,1.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,26.0,1.0,2.0,2.0,1.0,0.0,
B000917,11006.0,11006.0,93,House,"BROWN, Garry Eldridge",MI,3.0,200.0,0.0,both,947.0,1078.0,0.878479,947.0,1078.0,0.878479,0.0,0.0,1078.0,1.0,606.0,339.0,2.0,2.0,3.0,1.0,0.0,125.0,0.08993031084537506,,0.3525682687759399,,0.2550720572471619,,1.0,,146.0,,,,200.0,0.302,-0.477,"Brown, Garry",1973.0,MI,3.0,0.0,1966.0,0.0,59.0,0.3019999861717224,-0.4769999980926514,19.0,0.0,0.0,0.0,3481.0,0.0,0.0,1.0,0.4629999995231628,0.0,0.0,0.0,0.3899999856948853,0.6520000100135803,0.0,4.0,197.0,200.0,1923.0,1998.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,19.0,0.0,0.0,0.0,0.0,0.0,
B000918,10573.0,10573.0,93,House,"BROWN, George Edward, Jr.",CA,38.0,100.0,0.0,both,935.0,1078.0,0.867347,935.0,1078.0,0.867347,0.0,0.0,1078.0,1.0,655.0,280.0,0.0,2.0,4.0,0.0,1.0,136.0,0.338621586561203,,0.4837367236614227,,0.7000121474266052,,2.0,,160.0,,,,100.0,-0.506,-0.028,"Brown, George",1973.0,CA,38.0,1.0,1972.0,0.0,56.0,-0.5059999823570251,-0.02800000086426735,43.0,0.0,0.0,0.0,3136.0,0.0,0.0,1.0,0.5260000228881836,1.0,0.0,0.0,0.4179999828338623,0.1559999883174896,1.0,1.0,248.0,100.0,1920.0,1999.0,3.0,1.0,1.0,1.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,50.0,1.0,1.0,1.0,1.0,0.0,
B000966,10574.0,10574.0,93,House,"BROYHILL, James Thomas",NC,10.0,200.0,0.0,both,1026.0,1078.0,0.951763,1026.0,1078.0,0.951763,0.0,0.0,1078.0,1.0,690.0,335.0,1.0,0.0,0.0,0.0,0.0,52.0,0.1860627233982086,,0.4067196846008301,,0.457471638917923,,1.0,,102.0,,,,200.0,0.269,0.021,"Broyhill, James",1973.0,NC,10.0,0.0,1962.0,0.0,73.0,0.2689999938011169,0.02099999971687794,11.0,0.0,0.0,0.0,5329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3569999933242798,0.6190000176429749,0.0,6.0,197.0,200.0,1927.0,,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,35.0,0.0,0.0,0.0,0.0,0.0,
B000967,1154.0,1154.0,93,House,"BROYHILL, Joel Thomas",VA,10.0,200.0,0.0,both,967.0,1078.0,0.897032,967.0,1078.0,0.897032,0.0,0.0,1078.0,1.0,673.0,294.0,0.0,0.0,3.0,0.0,0.0,108.0,2.420689582824707,,0.5420982241630554,,4.465407848358154,,3.0,,3.0,,,,200.0,0.159,0.223,"Broyhill, Joel",1973.0,VA,10.0,0.0,1952.0,0.0,56.0,0.1589999943971634,0.2230000048875809,10.0,0.0,0.0,0.0,3136.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2469999939203262,0.5090000033378601,0.0,11.0,197.0,200.0,1919.0,2006.0,38.0,3.0,3.0,3.0,0.0,109.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,149.0,6.0,6.0,6.0,1.0,0.0,
B001008,10706.0,10706.0,93,House,"BUCHANAN, John Hall, Jr.",AL,6.0,200.0,0.0,both,939.0,1078.0,0.871058,939.0,1078.0,0.871058,0.0,0.0,1078.0,1.0,653.0,286.0,0.0,0.0,5.0,1.0,0.0,133.0,0.031010452657938,,0.379643976688385,,0.08168298006057739,,1.0,,186.0,,,,200.0,0.146,-0.118,"Buchanan, John",1973.0,AL,6.0,0.0,1964.0,0.0,60.0,0.1459999978542328,-0.1180000007152557,7.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2339999973773956,0.4959999918937683,0.0,5.0,197.0,200.0,1928.0,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,
B001080,14007.0,14007.0,93,House,"BURGENER, Clair Walter",CA,42.0,200.0,0.0,both,985.0,1078.0,0.913729,985.0,1078.0,0.913729,0.0,0.0,1078.0,1.0,696.0,289.0,0.0,1.0,2.0,0.0,0.0,90.0,0.1370536237955093,,0.2713411748409271,,0.5050970315933228,,2.0,,125.0,,,,200.0,0.281,0.019,"Burgener, Clair",1973.0,CA,42.0,0.0,1972.0,0.0,68.0,0.2809999883174896,0.01899999938905239,43.0,0.0,0.0,0.0,4624.0,0.0,0.0,1.0,0.5260000228881836,0.0,0.0,0.0,0.3689999878406525,0.6309999823570251,1.0,1.0,197.0,200.0,1921.0,2006.0,3.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,11.0,1.0,1.0,1.0,1.0,0.0,
B001091,11007.0,11007.0,93,House,"BURKE, J. Herbert",FL,12.0,200.0,0.0,both,932.0,1078.0,0.864564,932.0,1078.0,0.864564,0.0,0.0,1078.0,1.0,641.0,290.0,1.0,1.0,3.0,0.0,1.0,141.0,0.320441335439682,,0.3525682687759399,,0.908877432346344,,2.0,,61.0,,,,200.0,0.241,0.071,"Burke, J.",1973.0,FL,12.0,0.0,1966.0,0.0,63.0,0.2409999966621399,0.07100000232458115,15.0,0.0,0.0,0.0,3969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289999961853027,0.5910000205039978,0.0,4.0,197.0,200.0,1913.0,1993.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,62.0,0.0,0.0,0.0,0.0,0.0,
B001092,1265.0,1265.0,93,House,"BURKE, James Anthony",MA,11.0,100.0,0.0,both,1068.0,1078.0,0.990724,1068.0,1078.0,0.990724,0.0,0.0,1078.0,1.0,770.0,298.0,0.0,1.0,0.0,2.0,1.0,6.0,0.7891645431518555,,0.6732666492462158,,1.172142624855042,,2.0,,115.0,,,,100.0,-0.4,0.152,"Burke, James",1973.0,MA,11.0,1.0,1958.0,0.0,100.0,-0.4000000059604645,0.1519999951124191,12.0,0.0,0.0,0.0,10000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3120000064373016,0.05000000447034836,0.0,8.0,248.0,100.0,1910.0,1983.0,6.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,84.0,0.0,1.0,1.0,0.0,0.0,
B001102,14008.0,14008.0,93,House,"BURKE, Yvonne Brathwaite",CA,37.0,100.0,0.0,both,756.0,1078.0,0.701299,756.0,1078.0,0.701299,0.0,0.0,1078.0,1.0,538.0,218.0,0.0,15.0,10.0,0.0,0.0,297.0,0.1273961365222931,,0.4837367236614227,,0.2633584141731262,,1.0,,204.0,,,,100.0,-0.576,-0.177,"Burke, Yvonne",1973.0,CA,37.0,1.0,1972.0,1.0,73.0,-0.5759999752044678,-0.1770000010728836,43.0,0.0,1.0,0.0,5329.0,0.0,0.0,1.0,0.5260000228881836,1.0,0.0,0.0,0.4879999756813049,0.2259999811649323,1.0,1.0,248.0,100.0,1932.0,,2.0,1.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,19.0,0.0,1.0,1.0,0.0,0.0,
B001111,1282.0,1282.0,93,House,"BURLESON, Omar Truman",TX,17.0,100.0,0.0,both,1041.0,1078.0,0.965677,1041.0,1078.0,0.965677,0.0,0.0,1078.0,1.0,638.0,403.0,0.0,0.0,0.0,0.0,0.0,37.0,0.1302438974380493,,0.8357208967208862,,0.1558461636304855,,1.0,,203.0,,,,100.0,0.002,1.0,"Burleson, Omar",1973.0,TX,17.0,1.0,1946.0,0.0,100.0,0.002000000094994903,1.0,24.0,0.0,0.0,0.0,10000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09000000357627869,0.3519999980926514,0.0,14.0,248.0,100.0,1906.0,1991.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,25.0,0.0,0.0,0.0,0.0,0.0,
B001113,12004.0,12004.0,93,House,"BURLISON, Bill D.",MO,10.0,100.0,0.0,both,1048.0,1078.0,0.972171,1048.0,1078.0,0.972171,0.0,0.0,1078.0,1.0,654.0,394.0,0.0,2.0,2.0,0.0,0.0,26.0,0.6135180592536926,,0.5378881096839905,,1.140605330467224,,2.0,,130.0,,,,100.0,-0.475,0.88,"Burlison, Bill",1973.0,MO,10.0,1.0,1968.0,0.0,64.0,-0.4749999940395355,0.8799999952316284,10.0,0.0,0.0,0.0,4096.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3869999945163727,0.1249999925494194,0.0,3.0,248.0,100.0,1931.0,,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,12.0,2.0,2.0,2.0,2.0,0.0,
B001153,14076.0,14076.0,93,House,"BURTON, John Lowell",CA,6.0,100.0,0.0,both,295.0,905.0,0.325967,295.0,905.0,0.325967,0.0,0.0,1078.0,0.839518,199.0,93.0,3.0,3.0,0.0,0.0,0.0,607.0,0.00826945435255766,,0.4837367236614227,,0.01709494926035404,,1.0,,246.0,,,,100.0,-0.413,-0.783,"Burton, John",1973.0,CA,6.0,1.0,1974.0,0.0,,-0.4129999876022339,-0.7829999923706055,43.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.5260000228881836,1.0,0.0,0.0,0.324999988079071,0.06299998611211777,1.0,1.0,248.0,100.0,1932.0,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,8.0,0.0,0.0,0.0,0.0,0.0,
